"chargeback_id","payment_id","reason","chargeback_amount","currency","chargeback_status","opened_at"
"974","186360","duplicate","51.96","MXN","open","2026-07-20T00:40:46.5532233+00:00"
"975","159760","unauthorized","115.75","USD","open","2026-08-09T19:57:46.5532233+00:00"
"976","192606","service_not_received","94.07","MXN","won","2026-07-17T08:15:46.5532233+00:00"
"977","140526","unauthorized","62.61","USD","won","2026-08-19T11:15:46.5532233+00:00"
"978","20810","unauthorized","129.36","MXN","open","2026-07-26T06:52:46.5532233+00:00"
"979","39667","fraud","62.77","USD","won","2026-07-14T23:24:46.5532233+00:00"
"980","129896","unauthorized","141.4","MXN","lost","2026-07-14T07:57:46.5532233+00:00"
"981","245378","duplicate","147.13","USD","open","2026-07-29T19:32:46.5532233+00:00"
"982","176326","unauthorized","138.06","USD","open","2026-08-02T11:48:46.5532233+00:00"
"983","40627","duplicate","65.55","MXN","open","2026-08-12T02:11:46.5532233+00:00"
"984","70283","service_not_received","117.65","COP","open","2026-07-01T12:40:46.5532233+00:00"
"985","155871","service_not_received","91.52","MXN","won","2026-08-06T11:20:46.5532233+00:00"
"986","72522","unauthorized","77.82","MXN","won","2026-07-22T04:56:46.5532233+00:00"
"987","161287","service_not_received","36.44","MXN","open","2026-06-21T14:18:46.5532233+00:00"
"988","213297","unauthorized","133.62","MXN","won","2026-08-14T02:16:46.5532233+00:00"
"989","175455","duplicate","91.89","MXN","lost","2026-07-12T17:13:46.5532233+00:00"
"990","33263","service_not_received","17.42","MXN","won","2026-08-14T08:20:46.5552338+00:00"
"991","42658","service_not_received","23.74","MXN","won","2026-07-05T08:31:46.5552338+00:00"
"992","148635","service_not_received","110.44","MXN","open","2026-07-06T09:58:46.5552338+00:00"
"993","54481","service_not_received","116.79","USD","lost","2026-06-30T04:08:46.5552338+00:00"
"994","159113","duplicate","46.19","MXN","lost","2026-07-09T09:24:46.5552338+00:00"
"995","169146","fraud","46.86","USD","lost","2026-08-16T08:12:46.5552338+00:00"
"996","32566","unauthorized","11.91","COP","lost","2026-07-19T01:46:46.5552338+00:00"
"997","87106","unauthorized","27.27","USD","open","2026-08-13T17:49:46.5552338+00:00"
"998","3460","fraud","129.67","USD","won","2026-07-05T21:15:46.5552338+00:00"
"999","119706","unauthorized","113.94","USD","won","2026-08-05T11:00:46.5552338+00:00"
"1000","78059","unauthorized","19.24","COP","lost","2026-07-16T13:02:46.5552338+00:00"
"1001","164302","unauthorized","38.69","USD","won","2026-08-04T05:34:46.5552338+00:00"
"1002","28352","unauthorized","5.4","COP","open","2026-06-21T03:45:46.5552338+00:00"
"1003","49895","fraud","75.25","COP","lost","2026-07-28T18:03:46.5552338+00:00"
"1004","162901","unauthorized","105.33","MXN","lost","2026-08-17T02:43:46.5552338+00:00"
"1005","243023","service_not_received","101.66","MXN","won","2026-07-05T07:56:46.5552338+00:00"
"1006","134089","fraud","26.53","MXN","open","2026-07-26T16:49:46.5552338+00:00"
"1007","77534","service_not_received","108.01","MXN","open","2026-08-07T07:51:46.5552338+00:00"
"1008","232604","fraud","56.19","MXN","won","2026-06-24T02:05:46.5552338+00:00"
"1009","92092","service_not_received","133.51","MXN","open","2026-06-23T17:42:46.5552338+00:00"
"1010","192412","duplicate","61.13","MXN","open","2026-07-22T18:53:46.5552338+00:00"
"1011","7973","duplicate","34.43","USD","won","2026-06-23T07:24:46.5552338+00:00"
"1012","92555","duplicate","98.25","MXN","won","2026-06-29T23:33:46.5552338+00:00"
"1013","144312","fraud","24.68","COP","won","2026-07-20T15:47:46.5552338+00:00"
"1014","193047","duplicate","130.31","COP","lost","2026-07-03T13:41:46.5552338+00:00"
"1015","59871","fraud","78.81","USD","lost","2026-08-01T22:44:46.5552338+00:00"
"1016","50977","fraud","18.5","COP","open","2026-07-17T14:13:46.5552338+00:00"
"1017","144701","unauthorized","7.3","USD","open","2026-08-06T21:37:46.5552338+00:00"
"1018","80215","unauthorized","82.11","USD","open","2026-07-18T17:34:46.5572443+00:00"
"1019","65478","fraud","23.99","USD","open","2026-07-21T18:52:46.5572443+00:00"
"1020","86677","service_not_received","72.99","MXN","won","2026-08-14T13:56:46.5572443+00:00"
"1021","51477","unauthorized","41.86","USD","lost","2026-06-21T13:08:46.5572443+00:00"
"1022","73956","unauthorized","132.91","COP","lost","2026-07-10T07:29:46.5572443+00:00"
"1023","45243","duplicate","103.99","USD","won","2026-07-06T02:03:46.5572443+00:00"
"1024","217911","service_not_received","117.71","MXN","lost","2026-07-25T12:56:46.5572443+00:00"
"1025","180747","duplicate","130.97","USD","open","2026-06-25T19:52:46.5572443+00:00"
"1026","249324","fraud","8.13","MXN","won","2026-08-19T03:28:46.5572443+00:00"
"1027","87773","unauthorized","32.17","COP","won","2026-06-20T20:41:46.5572443+00:00"
"1028","77023","fraud","30.97","USD","open","2026-07-17T08:17:46.5572443+00:00"
"1029","211884","service_not_received","30.16","MXN","lost","2026-08-07T06:52:46.5572443+00:00"
"1030","162865","duplicate","23.05","USD","lost","2026-08-03T03:17:46.5572443+00:00"
"1031","46833","fraud","42.32","COP","open","2026-08-05T20:25:46.5572443+00:00"
"1032","124810","duplicate","126.98","USD","lost","2026-07-01T13:43:46.5572443+00:00"
"1033","201158","fraud","77.29","COP","lost","2026-08-13T19:01:46.5572443+00:00"
"1034","94041","unauthorized","42.62","USD","lost","2026-07-20T22:07:46.5572443+00:00"
"1035","157485","duplicate","127.36","USD","open","2026-07-30T00:32:46.5572443+00:00"
"1036","205149","duplicate","142.41","MXN","won","2026-08-02T02:19:46.5572443+00:00"
"1037","77539","service_not_received","79.43","MXN","lost","2026-07-15T16:04:46.5590574+00:00"
"1038","47896","fraud","88.23","USD","lost","2026-06-29T19:09:46.5590574+00:00"
"1039","161427","unauthorized","76.3","MXN","lost","2026-06-21T12:42:46.5590574+00:00"
"1040","121638","unauthorized","22.43","MXN","open","2026-07-19T22:04:46.5590574+00:00"
"1041","79889","duplicate","106.19","USD","lost","2026-08-09T10:06:46.5596997+00:00"
"1042","67553","service_not_received","138.09","USD","lost","2026-07-31T00:09:46.5596997+00:00"
"1043","132645","unauthorized","112.98","MXN","lost","2026-08-08T19:50:46.5596997+00:00"
"1044","136023","fraud","17.8","COP","won","2026-07-11T17:28:46.5596997+00:00"
"1045","82768","duplicate","6.49","MXN","open","2026-07-06T15:42:46.5596997+00:00"
"1046","134978","duplicate","24.08","USD","open","2026-06-22T00:00:46.5596997+00:00"
"1047","48884","fraud","131.46","USD","lost","2026-08-06T10:01:46.5596997+00:00"
"1048","137040","duplicate","95.32","COP","open","2026-07-29T01:32:46.5596997+00:00"
"1049","198091","fraud","129.23","USD","open","2026-08-10T18:21:46.5596997+00:00"
"1050","226484","duplicate","7.95","MXN","open","2026-07-11T09:34:46.5596997+00:00"
"1051","90422","unauthorized","107.79","MXN","lost","2026-07-04T18:03:46.5596997+00:00"
"1052","50207","unauthorized","148.51","COP","open","2026-08-13T06:59:46.5596997+00:00"
"1053","210287","duplicate","67.18","COP","open","2026-07-25T20:06:46.5596997+00:00"
"1054","60528","fraud","48.24","MXN","open","2026-06-24T13:16:46.5596997+00:00"
"1055","22934","fraud","86.55","USD","won","2026-08-03T20:07:46.5596997+00:00"
"1056","78106","service_not_received","16.73","MXN","open","2026-08-11T23:22:46.5596997+00:00"
"1057","225611","unauthorized","80.28","MXN","open","2026-07-23T04:12:46.5596997+00:00"
"1058","19259","service_not_received","18.67","COP","won","2026-07-23T18:53:46.5596997+00:00"
"1059","191958","fraud","101.53","USD","won","2026-08-07T03:35:46.5596997+00:00"
"1060","157669","duplicate","79.43","MXN","open","2026-07-25T19:02:46.5596997+00:00"
"1061","93660","service_not_received","89.42","MXN","won","2026-07-16T23:31:46.5596997+00:00"
"1062","133806","service_not_received","17.78","USD","open","2026-08-09T01:17:46.5596997+00:00"
"1063","209092","unauthorized","103.48","USD","won","2026-07-13T09:28:46.5596997+00:00"
"1064","77845","unauthorized","137.7","COP","lost","2026-08-11T01:29:46.5596997+00:00"
"1065","183077","unauthorized","51.4","COP","lost","2026-07-16T19:57:46.5596997+00:00"
"1066","104001","fraud","83.23","COP","open","2026-07-18T06:42:46.5632509+00:00"
"1067","199180","service_not_received","79.37","MXN","lost","2026-06-27T23:24:46.5632509+00:00"
"1068","62274","unauthorized","12.05","MXN","won","2026-06-28T22:46:46.5632509+00:00"
"1069","246386","duplicate","44.24","USD","lost","2026-07-12T15:52:46.5632509+00:00"
"1070","235279","duplicate","97.36","MXN","open","2026-07-31T02:22:46.5632509+00:00"
"1071","131197","duplicate","10.53","USD","won","2026-08-12T17:17:46.5632509+00:00"
"1072","76362","service_not_received","106.83","COP","won","2026-07-26T02:35:46.5632509+00:00"
"1073","77906","fraud","142.82","COP","open","2026-08-06T02:00:46.5632509+00:00"
"1074","154053","fraud","89.1","USD","open","2026-08-04T23:13:46.5632509+00:00"
"1075","80209","duplicate","141.93","USD","lost","2026-07-24T21:17:46.5632509+00:00"
"1076","115016","duplicate","133.83","USD","lost","2026-08-15T21:37:46.5632509+00:00"
"1077","221904","fraud","22.62","COP","won","2026-06-28T03:51:46.5643196+00:00"
"1078","213411","unauthorized","103.67","MXN","won","2026-07-08T01:05:46.5646350+00:00"
"1079","223569","unauthorized","98.27","USD","won","2026-07-25T21:16:46.5646350+00:00"
"1080","99104","fraud","41.19","COP","open","2026-07-31T10:36:46.5646350+00:00"
"1081","110376","fraud","58.73","USD","open","2026-07-05T02:42:46.5646350+00:00"
"1082","183343","service_not_received","52.34","COP","lost","2026-07-29T07:24:46.5651454+00:00"
"1083","189406","unauthorized","61.92","USD","won","2026-07-17T13:40:46.5651454+00:00"
"1084","72567","fraud","82.43","USD","won","2026-07-08T16:37:46.5651454+00:00"
"1085","164607","fraud","145.04","MXN","open","2026-07-20T17:00:46.5651454+00:00"
"1086","50041","fraud","78.18","COP","open","2026-06-29T13:07:46.5651454+00:00"
"1087","177291","duplicate","19.01","MXN","lost","2026-08-16T12:16:46.5651454+00:00"
"1088","236027","unauthorized","131.66","COP","open","2026-08-02T20:06:46.5651454+00:00"
"1089","166602","unauthorized","43.35","MXN","won","2026-06-27T05:53:46.5651454+00:00"
"1090","214502","fraud","145.29","USD","open","2026-08-03T05:43:46.5651454+00:00"
"1091","14356","duplicate","90.21","USD","won","2026-07-23T01:33:46.5658898+00:00"
"1092","244130","fraud","83.79","MXN","won","2026-08-14T17:14:46.5658898+00:00"
"1093","82910","duplicate","26.26","USD","won","2026-07-16T23:19:46.5658898+00:00"
"1094","10683","unauthorized","100.2","COP","open","2026-06-24T19:30:46.5658898+00:00"
"1095","114737","duplicate","125.63","COP","lost","2026-07-06T04:57:46.5658898+00:00"
"1096","44644","service_not_received","97.03","USD","open","2026-06-19T23:22:46.5658898+00:00"
"1097","73762","fraud","135.5","MXN","open","2026-08-10T19:39:46.5658898+00:00"
"1098","204329","unauthorized","17.1","COP","lost","2026-06-24T04:06:46.5658898+00:00"
"1099","54776","unauthorized","147.9","USD","open","2026-08-06T10:33:46.5658898+00:00"
"1100","242094","unauthorized","19.72","COP","lost","2026-07-29T04:07:46.5658898+00:00"
"1101","36766","unauthorized","61.51","USD","open","2026-08-04T03:50:46.5658898+00:00"
"1102","143851","duplicate","136.28","COP","won","2026-07-07T06:54:46.5658898+00:00"
"1103","35536","service_not_received","18.21","MXN","open","2026-07-20T03:05:46.5658898+00:00"
"1104","198693","duplicate","95.91","USD","open","2026-06-24T02:42:46.5658898+00:00"
"1105","60159","fraud","93.92","COP","won","2026-07-22T14:12:46.5658898+00:00"
"1106","86136","service_not_received","91.79","COP","open","2026-07-31T16:54:46.5658898+00:00"
"1107","133244","unauthorized","118.43","MXN","open","2026-08-16T15:31:46.5658898+00:00"
"1108","79350","duplicate","41.63","COP","won","2026-07-30T09:31:46.5658898+00:00"
"1109","186449","duplicate","105.55","MXN","open","2026-07-21T22:29:46.5677375+00:00"
"1110","130409","fraud","20.33","MXN","lost","2026-07-10T21:40:46.5677375+00:00"
"1111","81670","duplicate","100.74","USD","open","2026-08-05T11:59:46.5677375+00:00"
"1112","807","unauthorized","94.39","USD","open","2026-07-30T09:09:46.5677375+00:00"
"1113","96965","unauthorized","28.61","COP","won","2026-07-28T13:06:46.5677375+00:00"
"1114","33760","fraud","124.86","USD","lost","2026-07-07T21:29:46.5677375+00:00"
"1115","140215","unauthorized","62.1","USD","lost","2026-08-14T04:39:46.5677375+00:00"
"1116","63000","service_not_received","92.02","USD","lost","2026-07-20T05:58:46.5677375+00:00"
"1117","199136","fraud","143.68","COP","won","2026-06-26T19:12:46.5677375+00:00"
"1118","57956","service_not_received","12.87","USD","won","2026-08-16T10:51:46.5677375+00:00"
"1119","53421","unauthorized","100.6","MXN","lost","2026-08-15T08:52:46.5677375+00:00"
"1120","115655","service_not_received","94.79","USD","lost","2026-08-19T11:31:46.5677375+00:00"
"1121","164207","service_not_received","54.44","COP","lost","2026-07-01T11:29:46.5677375+00:00"
"1122","225120","duplicate","8.08","USD","open","2026-07-23T13:58:46.5677375+00:00"
"1123","70974","duplicate","139.48","COP","lost","2026-08-19T09:26:46.5677375+00:00"
"1124","194159","service_not_received","74.74","COP","open","2026-07-04T11:56:46.5677375+00:00"
"1125","98441","duplicate","60.48","COP","lost","2026-07-28T02:45:46.5677375+00:00"
"1126","186302","unauthorized","84.64","MXN","open","2026-08-05T10:09:46.5677375+00:00"
"1127","137377","duplicate","124.05","MXN","open","2026-08-01T20:30:46.5677375+00:00"
"1128","94469","service_not_received","15.95","USD","open","2026-07-28T07:01:46.5677375+00:00"
"1129","57203","unauthorized","104.58","MXN","open","2026-07-30T04:15:46.5677375+00:00"
"1130","176961","service_not_received","29.52","COP","won","2026-07-05T00:38:46.5677375+00:00"
"1131","99069","duplicate","45.28","COP","lost","2026-07-06T13:03:46.5677375+00:00"
"1132","152115","service_not_received","62.43","USD","open","2026-07-20T14:47:46.5677375+00:00"
"1133","143157","duplicate","45.15","USD","won","2026-07-10T17:56:46.5677375+00:00"
"1134","235601","unauthorized","116.33","MXN","open","2026-06-22T11:32:46.5677375+00:00"
"1135","241102","service_not_received","103.46","COP","open","2026-07-16T11:39:46.5677375+00:00"
"1136","160470","service_not_received","6.95","MXN","lost","2026-07-27T01:57:46.5677375+00:00"
"1137","109759","unauthorized","45.51","USD","won","2026-07-25T16:24:46.5677375+00:00"
"1138","133397","fraud","135.47","USD","lost","2026-07-13T16:30:46.5677375+00:00"
"1139","133032","unauthorized","23.41","COP","lost","2026-08-06T10:09:46.5677375+00:00"
"1140","53889","unauthorized","95.31","COP","won","2026-07-14T09:36:46.5677375+00:00"
"1141","76338","service_not_received","21.97","USD","lost","2026-08-10T12:35:46.5677375+00:00"
"1142","141980","unauthorized","51.44","USD","lost","2026-08-09T03:07:46.5677375+00:00"
"1143","150937","duplicate","122.28","USD","open","2026-06-29T06:57:46.5677375+00:00"
"1144","126754","duplicate","125.04","COP","lost","2026-08-19T12:13:46.5677375+00:00"
"1145","192110","duplicate","109.9","MXN","won","2026-07-10T16:47:46.5677375+00:00"
"1146","153950","service_not_received","32.47","COP","lost","2026-08-04T08:07:46.5677375+00:00"
"1147","56985","service_not_received","58.57","USD","lost","2026-08-12T09:42:46.5677375+00:00"
"1148","46216","unauthorized","124.26","MXN","open","2026-07-22T20:36:46.5677375+00:00"
"1149","198504","duplicate","43.52","USD","won","2026-08-10T02:12:46.5677375+00:00"
"1150","94305","duplicate","84.42","COP","won","2026-07-21T08:54:46.5677375+00:00"
"1151","234884","unauthorized","73.49","USD","won","2026-06-28T12:31:46.5677375+00:00"
"1152","14122","duplicate","35.3","MXN","lost","2026-07-15T15:00:46.5677375+00:00"
"1153","189765","service_not_received","20.63","MXN","lost","2026-08-19T02:05:46.5677375+00:00"
"1154","2057","duplicate","134.24","MXN","won","2026-07-14T20:27:46.5677375+00:00"
"1155","150333","service_not_received","71.6","MXN","lost","2026-07-13T17:13:46.5677375+00:00"
"1156","59032","service_not_received","43.46","USD","lost","2026-06-20T13:22:46.5711300+00:00"
"1157","94967","duplicate","142.21","USD","won","2026-07-03T09:14:46.5711300+00:00"
"1158","43717","duplicate","32.14","USD","lost","2026-07-02T14:41:46.5711300+00:00"
"1159","118556","service_not_received","145.87","USD","open","2026-07-20T12:00:46.5711300+00:00"
"1160","172467","fraud","46.65","MXN","lost","2026-07-24T13:09:46.5711300+00:00"
"1161","73077","fraud","146.74","USD","won","2026-07-04T07:20:46.5711300+00:00"
"1162","74342","service_not_received","58.97","MXN","won","2026-07-06T16:43:46.5711300+00:00"
"1163","138903","unauthorized","106.67","MXN","open","2026-06-27T23:17:46.5711300+00:00"
"1164","50614","unauthorized","55.4","USD","won","2026-06-25T11:25:46.5711300+00:00"
"1165","65778","fraud","138.91","COP","lost","2026-06-26T20:26:46.5711300+00:00"
"1166","40767","fraud","144.8","MXN","open","2026-07-13T22:11:46.5711300+00:00"
"1167","52489","unauthorized","122.19","COP","lost","2026-07-07T16:44:46.5711300+00:00"
"1168","106074","fraud","148.53","COP","won","2026-08-11T08:46:46.5711300+00:00"
"1169","89151","service_not_received","51.57","USD","lost","2026-08-14T00:29:46.5711300+00:00"
"1170","240277","unauthorized","45.39","COP","lost","2026-08-13T22:33:46.5711300+00:00"
"1171","12264","duplicate","147.85","MXN","open","2026-08-06T15:35:46.5711300+00:00"
"1172","46253","duplicate","70.03","COP","lost","2026-06-20T09:08:46.5711300+00:00"
"1173","206055","service_not_received","38.73","MXN","open","2026-07-20T12:02:46.5711300+00:00"
"1174","52196","fraud","149.09","COP","won","2026-08-12T03:49:46.5711300+00:00"
"1175","89526","duplicate","120.97","USD","open","2026-07-09T09:01:46.5711300+00:00"
"1176","152241","service_not_received","13.16","USD","won","2026-06-23T20:11:46.5711300+00:00"
"1177","168789","duplicate","12.03","USD","lost","2026-08-05T08:37:46.5711300+00:00"
"1178","49389","unauthorized","69.28","COP","open","2026-08-03T13:05:46.5711300+00:00"
"1179","240851","fraud","56.19","MXN","open","2026-08-02T20:01:46.5711300+00:00"
"1180","69639","fraud","134.99","MXN","won","2026-06-27T04:52:46.5711300+00:00"
"1181","82408","fraud","15.05","USD","open","2026-08-07T05:02:46.5711300+00:00"
"1182","14539","duplicate","126.23","USD","open","2026-07-30T18:49:46.5711300+00:00"
"1183","147740","unauthorized","53.83","MXN","won","2026-07-31T20:45:46.5711300+00:00"
"1184","99135","unauthorized","11.91","COP","won","2026-07-02T13:50:46.5711300+00:00"
"1185","97842","fraud","97.97","USD","open","2026-08-19T15:24:46.5711300+00:00"
"1186","153942","fraud","68.9","COP","won","2026-07-15T17:12:46.5711300+00:00"
"1187","48122","service_not_received","140.79","MXN","won","2026-06-22T23:08:46.5711300+00:00"
"1188","55830","service_not_received","114.89","USD","open","2026-07-04T21:54:46.5731974+00:00"
"1189","36040","service_not_received","135.47","USD","lost","2026-07-08T12:34:46.5731974+00:00"
"1190","246823","service_not_received","138.43","MXN","lost","2026-06-27T16:20:46.5731974+00:00"
"1191","245216","fraud","86.11","COP","lost","2026-07-10T21:42:46.5731974+00:00"
"1192","109416","service_not_received","148.37","MXN","open","2026-06-30T01:17:46.5731974+00:00"
"1193","113789","fraud","119.5","COP","lost","2026-06-29T09:40:46.5731974+00:00"
"1194","107177","duplicate","72.9","COP","open","2026-07-27T11:48:46.5731974+00:00"
"1195","176878","unauthorized","32.29","USD","open","2026-06-20T06:40:46.5731974+00:00"
"1196","184376","duplicate","97.44","USD","lost","2026-07-14T08:00:46.5731974+00:00"
"1197","243896","fraud","132.64","COP","open","2026-08-17T13:01:46.5731974+00:00"
"1198","204710","fraud","56.1","MXN","open","2026-07-01T06:06:46.5731974+00:00"
"1199","109059","service_not_received","124.97","USD","won","2026-07-17T23:42:46.5731974+00:00"
"1200","196929","duplicate","31.83","USD","open","2026-08-06T20:20:46.5731974+00:00"
"1201","2350","duplicate","148.21","COP","won","2026-07-20T08:29:46.5731974+00:00"
"1202","194420","fraud","40.62","USD","won","2026-06-27T08:14:46.5731974+00:00"
"1203","3774","service_not_received","97.2","USD","lost","2026-08-18T03:43:46.5731974+00:00"
"1204","86849","duplicate","133.69","COP","lost","2026-06-23T17:32:46.5731974+00:00"
"1205","66704","service_not_received","78.13","COP","lost","2026-07-23T02:13:46.5731974+00:00"
"1206","82650","fraud","82.8","MXN","open","2026-07-14T20:15:46.5731974+00:00"
"1207","246222","duplicate","35.19","MXN","won","2026-07-07T14:11:46.5731974+00:00"
"1208","199957","service_not_received","96.06","USD","won","2026-07-18T20:19:46.5731974+00:00"
"1209","29419","service_not_received","128.61","USD","won","2026-07-24T13:36:46.5731974+00:00"
"1210","7797","service_not_received","113.68","MXN","won","2026-06-24T12:23:46.5731974+00:00"
"1211","152065","unauthorized","119.37","MXN","lost","2026-08-01T14:36:46.5731974+00:00"
"1212","114730","service_not_received","15.17","USD","lost","2026-07-22T08:21:46.5731974+00:00"
"1213","86020","service_not_received","73.93","MXN","lost","2026-07-08T03:37:46.5731974+00:00"
"1214","42237","service_not_received","90.73","COP","lost","2026-07-23T04:17:46.5731974+00:00"
"1215","100999","unauthorized","73.51","MXN","lost","2026-08-06T13:21:46.5731974+00:00"
"1216","144061","duplicate","101.39","COP","won","2026-06-30T22:36:46.5731974+00:00"
"1217","92797","unauthorized","43.7","COP","won","2026-07-21T14:14:46.5731974+00:00"
"1218","112653","fraud","66.17","USD","lost","2026-08-08T02:09:46.5731974+00:00"
"1219","6858","fraud","131.74","COP","lost","2026-07-08T15:02:46.5762117+00:00"
"1220","141684","service_not_received","17.71","MXN","open","2026-07-09T11:48:46.5762117+00:00"
"1221","230526","fraud","76.96","USD","open","2026-07-08T05:14:46.5762117+00:00"
"1222","202998","service_not_received","31.04","MXN","lost","2026-08-16T13:46:46.5762117+00:00"
"1223","177607","service_not_received","125.07","USD","lost","2026-07-04T02:29:46.5762117+00:00"
"1224","215309","fraud","38.75","COP","won","2026-07-12T18:23:46.5762117+00:00"
"1225","18156","fraud","26.82","COP","lost","2026-07-15T20:50:46.5762117+00:00"
"1226","188448","unauthorized","28.16","MXN","won","2026-07-14T08:39:46.5762117+00:00"
"1227","144796","service_not_received","108.64","MXN","lost","2026-06-20T07:00:46.5782269+00:00"
"1228","117338","unauthorized","28.7","USD","won","2026-07-10T03:58:46.5782269+00:00"
"1229","165393","duplicate","65.03","COP","lost","2026-07-26T00:01:46.5782269+00:00"
"1230","208215","duplicate","66.98","COP","won","2026-08-12T12:53:46.5782269+00:00"
"1231","207127","service_not_received","33.59","COP","lost","2026-07-18T18:05:46.5782269+00:00"
"1232","164517","unauthorized","36.68","COP","won","2026-07-02T20:04:46.5782269+00:00"
"1233","106037","unauthorized","118.47","USD","open","2026-07-15T01:59:46.5782269+00:00"
"1234","248050","service_not_received","82.68","MXN","won","2026-07-25T02:48:46.5782269+00:00"
"1235","166096","unauthorized","35.29","COP","won","2026-06-30T10:01:46.5782269+00:00"
"1236","118544","duplicate","15.87","COP","open","2026-06-28T23:07:46.5782269+00:00"
"1237","155721","duplicate","87.05","MXN","won","2026-08-17T13:55:46.5782269+00:00"
"1238","25259","fraud","107.4","MXN","lost","2026-07-15T03:55:46.5782269+00:00"
"1239","104150","unauthorized","34.28","MXN","won","2026-08-12T00:34:46.5782269+00:00"
"1240","170609","service_not_received","97.7","COP","won","2026-07-07T17:00:46.5782269+00:00"
"1241","205837","duplicate","110.69","USD","lost","2026-06-23T15:32:46.5782269+00:00"
"1242","200439","unauthorized","98.31","MXN","open","2026-06-23T12:16:46.5782269+00:00"
"1243","203760","unauthorized","77.29","USD","won","2026-08-05T04:40:46.5813217+00:00"
"1244","175432","unauthorized","142.22","COP","won","2026-08-03T22:45:46.5813217+00:00"
"1245","5668","service_not_received","79.49","MXN","lost","2026-08-02T06:41:46.5813217+00:00"
"1246","212493","service_not_received","107.27","MXN","won","2026-08-08T04:25:46.5813217+00:00"
"1247","124076","service_not_received","9.33","COP","open","2026-07-09T03:34:46.5813217+00:00"
"1248","5182","fraud","81.66","COP","lost","2026-07-31T10:36:46.5813217+00:00"
"1249","58075","fraud","66.05","MXN","won","2026-07-11T14:38:46.5813217+00:00"
"1250","113928","fraud","72.51","USD","won","2026-06-28T15:39:46.5813217+00:00"
"1251","124915","fraud","33.06","MXN","open","2026-08-16T11:49:46.5813217+00:00"
"1252","7947","unauthorized","74.36","MXN","lost","2026-07-20T04:38:46.5813217+00:00"
"1253","91398","fraud","60.08","USD","lost","2026-06-26T08:19:46.5813217+00:00"
"1254","173779","service_not_received","36.41","USD","open","2026-07-22T15:00:46.5813217+00:00"
"1255","55396","fraud","60.72","COP","open","2026-07-17T07:59:46.5813217+00:00"
"1256","11175","fraud","83.32","MXN","open","2026-07-23T21:12:46.5813217+00:00"
"1257","134536","unauthorized","104.8","MXN","won","2026-07-02T22:33:46.5813217+00:00"
"1258","228447","duplicate","145.16","COP","lost","2026-08-18T12:36:46.5813217+00:00"
"1259","219124","duplicate","62.11","COP","open","2026-07-08T06:21:46.5813217+00:00"
"1260","203328","fraud","33.42","COP","won","2026-07-01T23:54:46.5813217+00:00"
"1261","183199","duplicate","98.12","USD","lost","2026-07-09T23:42:46.5813217+00:00"
"1262","67029","unauthorized","130.71","COP","won","2026-07-13T09:08:46.5813217+00:00"
"1263","237957","unauthorized","96.32","COP","open","2026-08-17T19:19:46.5813217+00:00"
"1264","138217","unauthorized","87.5","USD","won","2026-08-16T11:02:46.5813217+00:00"
"1265","168007","service_not_received","147.45","MXN","won","2026-06-27T21:57:46.5833343+00:00"
"1266","156663","unauthorized","73.95","USD","lost","2026-07-14T10:58:46.5833343+00:00"
"1267","220304","fraud","111.75","MXN","open","2026-07-01T10:27:46.5833343+00:00"
"1268","103888","unauthorized","109.34","COP","open","2026-07-24T18:57:46.5833343+00:00"
"1269","135884","service_not_received","21.58","COP","won","2026-07-05T01:04:46.5833343+00:00"
"1270","46326","duplicate","38.45","USD","won","2026-07-18T16:13:46.5833343+00:00"
"1271","163219","duplicate","61.12","MXN","open","2026-06-27T16:18:46.5833343+00:00"
"1272","119813","duplicate","29.59","MXN","open","2026-06-26T13:57:46.5833343+00:00"
"1273","16974","duplicate","119","USD","won","2026-07-30T03:01:46.5833343+00:00"
"1274","129621","service_not_received","34.02","COP","won","2026-08-12T12:15:46.5833343+00:00"
"1275","201794","unauthorized","40.92","COP","open","2026-07-21T18:28:46.5833343+00:00"
"1276","196775","duplicate","63.65","MXN","won","2026-08-14T16:52:46.5833343+00:00"
"1277","79359","fraud","8.93","USD","lost","2026-06-25T04:51:46.5833343+00:00"
"1278","206620","fraud","133.65","COP","won","2026-08-06T09:49:46.5833343+00:00"
"1279","29546","duplicate","115.46","MXN","won","2026-07-27T11:34:46.5833343+00:00"
"1280","94838","fraud","48.93","USD","lost","2026-08-08T02:43:46.5833343+00:00"
"1281","169205","unauthorized","66.2","MXN","open","2026-06-27T11:16:46.5833343+00:00"
"1282","77380","unauthorized","135","COP","won","2026-08-07T15:35:46.5833343+00:00"
"1283","248182","fraud","40.72","USD","open","2026-07-14T00:13:46.5833343+00:00"
"1284","212001","duplicate","136.17","MXN","won","2026-08-05T06:31:46.5833343+00:00"
"1285","170340","duplicate","5.97","COP","lost","2026-07-08T10:55:46.5833343+00:00"
"1286","23410","unauthorized","13.04","COP","won","2026-07-27T15:59:46.5833343+00:00"
"1287","16153","service_not_received","39.26","COP","lost","2026-08-04T14:05:46.5833343+00:00"
"1288","61548","duplicate","108.79","COP","lost","2026-07-17T10:05:46.5833343+00:00"
"1289","139523","duplicate","19.92","USD","open","2026-08-01T21:52:46.5833343+00:00"
"1290","201866","fraud","35.61","MXN","won","2026-06-22T05:42:46.5833343+00:00"
"1291","103321","service_not_received","86.93","COP","lost","2026-07-19T23:44:46.5833343+00:00"
